0,1,2,3
0.0,13.064244270324707,4.916674613952637,19.074737548828125
0.0,13.313948631286621,3.7505626678466797,18.042804718017578
0.0,13.332255363464355,6.5688910484313965,17.923959732055664
0.0,13.544367790222168,5.995471000671387,18.33081817626953
0.0,13.490488052368164,5.850133895874023,18.626070022583008
0.0,14.610163688659668,3.106699228286743,18.133764266967773
1.0,-3.3820183277130127,5.510451793670654,3.516770601272583
1.0,-3.5294225215911865,4.939564228057861,3.1906185150146484
1.0,4.743470191955566,2.533870220184326,6.058257102966309
1.0,4.467695236206055,3.0435659885406494,6.865857124328613
0.0,13.374321937561035,2.670116424560547,18.33568000793457
0.0,13.031256675720215,5.938319206237793,18.650924682617188
1.0,4.054145336151123,2.8173255920410156,6.588226795196533
1.0,-3.6225595474243164,4.956094741821289,3.3398444652557373
1.0,-0.9801923036575317,2.542564868927002,8.76653003692627
1.0,3.4054653644561768,1.7674014568328857,5.394698143005371
0.0,14.212272644042969,1.7403689622879028,18.243593215942383
1.0,0.4085286557674408,3.2257206439971924,7.440235614776611
1.0,5.244887351989746,3.399320602416992,5.611583709716797
1.0,0.6967134475708008,3.1670010089874268,7.48608922958374
0.0,14.075303077697754,2.1817426681518555,18.248577117919922
1.0,4.872807502746582,2.503403902053833,6.143160820007324
0.0,13.336804389953613,6.21884822845459,17.748825073242188
0.0,14.378352165222168,5.071409225463867,17.635292053222656
0.0,13.209206581115723,6.078823089599609,17.638689041137695
1.0,6.457178592681885,2.539100408554077,6.1810173988342285
1.0,-3.7453389167785645,4.8502349853515625,3.4984657764434814
1.0,-3.8035264015197754,4.498292446136475,4.2322187423706055
0.0,3.0542569160461426,11.24040699005127,3.6706619262695312
0.0,3.2356724739074707,11.365358352661133,3.527327537536621
0.0,13.26174259185791,4.5084333419799805,19.18307876586914
1.0,0.4370066821575165,3.0629186630249023,7.646801948547363
0.0,13.799668312072754,1.957824468612671,18.31214714050293
1.0,5.400852203369141,2.703106164932251,6.218020439147949
0.0,13.991853713989258,5.626398086547852,17.75031852722168
0.0,13.163923263549805,6.2181477546691895,17.95262336730957
0.0,13.039843559265137,6.1409101486206055,18.41010284423828
1.0,3.548652410507202,1.9810678958892822,5.6718831062316895
1.0,-3.6302993297576904,4.815113544464111,3.280319929122925
0.0,13.811188697814941,2.7789690494537354,17.952852249145508
1.0,-3.2808854579925537,5.771807670593262,3.132263422012329
0.0,13.976216316223145,4.242427825927734,19.16028594970703
1.0,-2.8747856616973877,5.037297248840332,4.884731292724609
0.0,12.86328411102295,6.7059197425842285,18.52727699279785
0.0,13.320244789123535,4.537139892578125,17.78194808959961
1.0,-3.733881711959839,4.577235698699951,4.354832649230957
1.0,2.2370471954345703,2.9560000896453857,6.884495258331299
0.0,12.984132766723633,3.9430620670318604,18.168498992919922
1.0,4.466410160064697,3.0387794971466064,6.837388515472412
1.0,-3.3510851860046387,4.790399551391602,4.740545749664307
1.0,-3.7420942783355713,4.505208492279053,4.312493801116943
1.0,0.46854326128959656,3.5888469219207764,7.232757091522217
0.0,12.926315307617188,5.656027317047119,17.629344940185547
0.0,13.156451225280762,6.645322322845459,18.097389221191406
0.0,13.31635856628418,5.747085094451904,18.323762893676758
0.0,13.080156326293945,6.270353317260742,18.545852661132812
1.0,4.777237415313721,3.0229926109313965,6.727678298950195
0.0,14.438654899597168,1.4917457103729248,18.33946990966797
1.0,-3.1396312713623047,6.031348705291748,2.9130547046661377
0.0,13.073372840881348,4.706500053405762,18.877416610717773
0.0,13.098860740661621,4.8152174949646,18.95182228088379
0.0,3.206962823867798,11.935009956359863,5.217242240905762
0.0,3.1307711601257324,11.726590156555176,4.764801025390625
0.0,13.260520935058594,2.798025131225586,18.047372817993164
1.0,4.408469200134277,3.759664297103882,5.958978652954102
0.0,13.986357688903809,4.4380879402160645,18.466846466064453
1.0,6.657073020935059,2.4667599201202393,6.159987449645996
0.0,13.908197402954102,5.415908336639404,17.66981315612793
0.0,14.4380464553833,4.760560512542725,17.77876853942871
1.0,-3.5237252712249756,4.894131183624268,4.145871162414551
0.0,13.820966720581055,5.328479766845703,18.241310119628906
0.0,14.270668029785156,1.63137948513031,18.262094497680664
1.0,-0.2545470893383026,2.7623064517974854,8.081916809082031
0.0,12.782440185546875,6.866575717926025,18.504989624023438
0.0,12.891494750976562,5.617871284484863,17.655147552490234
0.0,13.172475814819336,4.573121547698975,19.17487144470215
0.0,13.865344047546387,2.675039052963257,18.473329544067383
0.0,13.138447761535645,4.7661614418029785,17.398269653320312
1.0,-1.0196512937545776,2.4606406688690186,8.984378814697266
1.0,5.007775783538818,2.6776461601257324,6.210087299346924
1.0,-0.6124480366706848,2.4970855712890625,8.45673656463623
0.0,13.57531452178955,6.144300937652588,18.13616943359375
0.0,13.535633087158203,3.856027603149414,18.702119827270508
1.0,-3.3077335357666016,4.861798286437988,4.68669319152832
0.0,14.419730186462402,5.145628929138184,17.69818878173828
0.0,3.130500555038452,11.360662460327148,3.717891216278076
0.0,13.59375,3.0295443534851074,18.025856018066406
0.0,13.78415584564209,3.696505308151245,18.847463607788086
0.0,13.99897575378418,2.904393196105957,17.978878021240234
0.0,13.787659645080566,3.0238163471221924,18.590757369995117
0.0,13.102005004882812,3.732571840286255,17.992801666259766
0.0,3.277909994125366,12.1023588180542,5.545352458953857
0.0,13.125946998596191,5.001253604888916,17.474531173706055
0.0,13.37264347076416,6.576238632202148,17.99751091003418
1.0,4.805173873901367,2.843008279800415,6.223073959350586
1.0,4.571412086486816,3.0680840015411377,6.839430809020996
0.0,13.753096580505371,4.952904224395752,17.676021575927734
1.0,-3.328861951828003,5.608887672424316,3.427445650100708
0.0,3.1932687759399414,11.982762336730957,5.318538665771484
0.0,13.83804988861084,2.079984426498413,18.3861141204834
1.0,5.241455078125,3.6715519428253174,5.989035129547119
1.0,8.424822807312012,1.8760672807693481,6.366518497467041
0.0,14.258896827697754,1.687786340713501,18.20648765563965
1.0,-0.4513646960258484,2.630946636199951,8.251840591430664
0.0,13.122005462646484,4.709695816040039,19.17713165283203
0.0,13.169078826904297,6.523528099060059,18.093244552612305
1.0,-3.6769468784332275,4.798099517822266,3.3826143741607666
1.0,3.0316646099090576,2.557941198348999,6.560789108276367
0.0,13.801739692687988,3.7947537899017334,18.840118408203125
0.0,14.135826110839844,4.9188432693481445,17.66692543029785
0.0,3.1323719024658203,11.75739574432373,4.827291965484619
0.0,14.073253631591797,3.2467806339263916,17.856586456298828
1.0,-3.4435060024261475,4.708078861236572,4.6245646476745605
1.0,3.50345516204834,1.858250379562378,5.459664344787598
1.0,-1.1001396179199219,2.3466074466705322,8.826245307922363
1.0,1.5425400733947754,3.2433817386627197,7.111952304840088
0.0,13.66623306274414,6.0014472007751465,18.062122344970703
0.0,13.120269775390625,6.593183517456055,18.216962814331055
1.0,4.79745626449585,2.5311169624328613,6.169994831085205
1.0,4.055912971496582,2.563115119934082,5.707554340362549
0.0,13.575180053710938,2.7250757217407227,18.451995849609375
0.0,13.813055038452148,2.209634780883789,18.284507751464844
0.0,14.356732368469238,5.28657865524292,17.6431884765625
1.0,1.494057297706604,3.192164659500122,7.145905494689941
0.0,3.079885244369507,11.343795776367188,3.865243673324585
0.0,13.971869468688965,3.3951542377471924,18.01479148864746
1.0,3.344310998916626,2.3466923236846924,6.201223850250244
0.0,13.235502243041992,4.381567001342773,17.509090423583984
0.0,13.555074691772461,2.742668390274048,18.61429214477539
1.0,5.404472351074219,3.2613980770111084,5.439496040344238
0.0,13.986322402954102,4.186969757080078,18.894481658935547
1.0,-2.718935966491699,5.046758651733398,5.001962184906006
0.0,13.479108810424805,6.359277725219727,17.901796340942383
0.0,12.819106101989746,3.207197427749634,18.098257064819336
0.0,13.04101848602295,6.472214221954346,18.126413345336914
1.0,3.65651273727417,2.2362422943115234,5.932735443115234
1.0,5.926759243011475,2.8755526542663574,6.231022834777832
0.0,3.1723663806915283,11.343785285949707,3.589108467102051
0.0,13.713027000427246,2.720407247543335,18.394155502319336
0.0,13.545524597167969,2.7571537494659424,18.583040237426758
1.0,0.18165066838264465,3.0484719276428223,7.784090995788574
1.0,5.395712852478027,3.4806487560272217,6.303771495819092
1.0,6.314551830291748,2.670142412185669,6.182824611663818
1.0,-3.283569097518921,5.081005096435547,4.321211814880371
0.0,13.289315223693848,6.494675636291504,18.328983306884766
1.0,-0.9623286724090576,2.512294054031372,9.12179183959961
1.0,6.086526393890381,3.035374164581299,6.318864345550537
1.0,2.926780939102173,2.6394095420837402,6.6511359214782715
0.0,14.020641326904297,3.390219211578369,18.09024429321289
1.0,3.888378620147705,2.3812077045440674,5.661605358123779
1.0,-3.6675541400909424,4.83345890045166,3.4035866260528564
1.0,-3.4635109901428223,5.294646739959717,3.425410747528076
0.0,13.937865257263184,4.68013334274292,17.268056869506836
1.0,-1.0326138734817505,2.393923282623291,8.905658721923828
0.0,3.113337755203247,11.640522956848145,4.590889930725098
1.0,4.503726482391357,3.012768030166626,6.882748126983643
0.0,13.971418380737305,2.0287716388702393,18.349220275878906
0.0,12.72544002532959,3.3144376277923584,18.048208236694336
0.0,13.778192520141602,4.996629238128662,18.618389129638672
0.0,14.182221412658691,4.182712554931641,18.404186248779297
0.0,13.090095520019531,6.413844585418701,18.142871856689453
0.0,3.1341826915740967,11.813788414001465,4.968214988708496
1.0,4.618162155151367,3.522554874420166,6.039530277252197
0.0,12.889235496520996,3.307774543762207,18.159740447998047
0.0,3.1060993671417236,11.437922477722168,4.045485973358154
0.0,13.068925857543945,3.7198009490966797,18.0734806060791
0.0,14.372111320495605,3.3864848613739014,18.213394165039062
1.0,6.4472975730896,2.5003929138183594,6.1700615882873535
0.0,13.156993865966797,5.483953952789307,17.924144744873047
1.0,7.663486957550049,2.051370143890381,6.16481876373291
0.0,13.418033599853516,3.5039641857147217,18.581317901611328
0.0,13.244540214538574,3.3441765308380127,18.077634811401367
0.0,14.066283226013184,3.1645421981811523,17.939218521118164
0.0,13.980628967285156,2.9991884231567383,17.89266586303711
1.0,-0.6946415901184082,2.453317642211914,8.511886596679688
0.0,13.29210376739502,6.04792594909668,17.800792694091797
0.0,13.107328414916992,5.814469814300537,17.866195678710938
1.0,4.336472511291504,3.779981851577759,5.977355480194092
0.0,14.052619934082031,1.8302477598190308,18.288328170776367
0.0,13.93567943572998,4.41945219039917,18.214008331298828
0.0,13.710161209106445,4.958359241485596,17.84488868713379
1.0,4.435759544372559,3.0902605056762695,6.877007007598877
0.0,13.161261558532715,5.991011142730713,18.550273895263672
1.0,6.055121421813965,2.985022783279419,6.346250057220459
1.0,3.5748441219329834,1.9156233072280884,5.52025842666626
0.0,13.250702857971191,4.467475414276123,19.131771087646484
1.0,1.5946953296661377,3.26000714302063,7.082433700561523
0.0,14.370519638061523,3.0894205570220947,18.185287475585938
0.0,3.1897571086883545,11.912735939025879,5.192605972290039
1.0,14.065949440002441,2.7347629070281982,18.255990982055664
0.0,13.620868682861328,2.9090654850006104,18.497896194458008
0.0,13.853782653808594,2.1067464351654053,18.330595016479492
1.0,5.005670070648193,2.756899118423462,6.159177303314209
0.0,14.108595848083496,4.397290229797363,17.374326705932617
1.0,4.8017497062683105,3.651963233947754,5.950152397155762
0.0,13.432660102844238,4.126645088195801,17.503183364868164
0.0,13.217345237731934,6.3773369789123535,18.22369956970215
0.0,14.164396286010742,5.206648826599121,17.735050201416016
0.0,12.913909912109375,5.650947093963623,17.6070499420166
1.0,-3.3727641105651855,5.56434440612793,3.1889915466308594
0.0,3.2149910926818848,11.359176635742188,3.5410170555114746
1.0,-0.9100117683410645,2.60052490234375,8.803875923156738
1.0,6.592206954956055,2.5014092922210693,6.1890482902526855
1.0,7.8072099685668945,2.063636302947998,6.264278411865234
0.0,13.183378219604492,4.065516948699951,17.78860855102539
0.0,12.957968711853027,5.9550275802612305,18.714725494384766
1.0,4.221074104309082,3.8379502296447754,5.950178146362305
0.0,13.127188682556152,5.871743202209473,18.416643142700195
0.0,13.878368377685547,2.0620555877685547,18.2719669342041
1.0,0.31710124015808105,3.3887577056884766,7.364429950714111
0.0,13.220187187194824,3.3591067790985107,17.91675567626953
0.0,13.570679664611816,4.007522106170654,18.731233596801758
0.0,14.361072540283203,1.5877783298492432,18.289640426635742
0.0,3.1921794414520264,11.298480987548828,3.5760762691497803
0.0,13.790331840515137,2.2042810916900635,18.40938949584961
1.0,0.6679417490959167,3.2977867126464844,7.4044108390808105
0.0,13.661273956298828,3.729804754257202,18.43770408630371
1.0,7.239463806152344,2.232133388519287,6.140307426452637
1.0,5.688028812408447,3.1503067016601562,6.198531150817871
1.0,4.942254543304443,2.6847262382507324,5.933963775634766
0.0,3.166386365890503,12.04287338256836,5.335099220275879
0.0,3.2271010875701904,11.390179634094238,3.6399598121643066
1.0,6.151552677154541,2.965827465057373,6.102782249450684
1.0,1.0463931560516357,3.4001097679138184,7.190426826477051
1.0,4.963116645812988,3.3041741847991943,6.517892837524414
1.0,1.7238035202026367,3.200939416885376,7.029191017150879
1.0,5.730846405029297,3.000082492828369,6.354296684265137
0.0,13.455236434936523,5.649792671203613,18.678503036499023
0.0,13.060800552368164,4.731807231903076,18.844114303588867
0.0,13.606765747070312,6.170407772064209,18.346904754638672
1.0,-0.7707480192184448,2.5609657764434814,8.567793846130371
1.0,5.581181526184082,3.379363536834717,6.299126625061035
0.0,13.421099662780762,3.8392369747161865,18.851409912109375
0.0,12.951417922973633,5.6841044425964355,17.6538143157959
0.0,13.671736717224121,5.504279613494873,18.47163200378418
0.0,14.040970802307129,4.534978866577148,17.31199073791504
0.0,3.1700668334960938,11.885855674743652,5.132090091705322
1.0,-3.215027332305908,6.090365886688232,2.8444342613220215
0.0,13.019099235534668,3.429393768310547,17.90981101989746
0.0,13.251057624816895,5.946409702301025,18.625925064086914
0.0,13.983171463012695,4.329761981964111,18.4196720123291
1.0,-3.5641863346099854,5.1430463790893555,3.3603503704071045
1.0,7.640020847320557,2.0053162574768066,6.242112159729004
0.0,13.061553955078125,4.086366653442383,18.19159698486328
0.0,3.2865231037139893,11.949779510498047,5.350327968597412
1.0,1.8321688175201416,3.2439982891082764,6.981755256652832
0.0,14.430091857910156,1.5378535985946655,18.350566864013672
0.0,13.485326766967773,5.336978435516357,17.64553451538086
1.0,3.479057788848877,1.8380855321884155,5.433722972869873
1.0,-0.894682765007019,2.510288715362549,9.038764953613281
0.0,12.865570068359375,3.4182655811309814,18.1406192779541
0.0,14.445612907409668,3.2405314445495605,18.18558692932129
0.0,13.747817039489746,5.290221691131592,17.646713256835938
1.0,4.790698528289795,2.5360660552978516,6.267960071563721
0.0,13.24583911895752,6.297260284423828,18.569246292114258
1.0,-3.649365186691284,4.5612077713012695,4.414455413818359
0.0,13.20790958404541,6.318343162536621,18.587642669677734
0.0,13.188240051269531,6.581692218780518,18.212976455688477
0.0,3.107387065887451,11.639871597290039,4.604989051818848
0.0,13.974250793457031,4.070621967315674,19.065019607543945
0.0,12.982572555541992,3.4551353454589844,18.08542251586914
0.0,14.35118293762207,1.5677157640457153,18.264781951904297
0.0,12.984908103942871,3.2577741146087646,18.400272369384766
0.0,3.152064323425293,11.70104694366455,4.746345520019531
1.0,3.4419195652008057,2.091508150100708,5.844709873199463
1.0,1.816083312034607,3.1326279640197754,7.019729137420654
0.0,14.130326271057129,5.232011795043945,17.716049194335938
1.0,-0.9950575828552246,2.5195205211639404,9.005897521972656
0.0,13.467227935791016,3.005699396133423,18.379671096801758
0.0,13.609296798706055,5.255608558654785,18.632905960083008
1.0,5.3600077629089355,3.3134677410125732,5.510752201080322
1.0,-3.3897781372070312,5.00673770904541,4.261575222015381
0.0,13.739523887634277,5.161887168884277,17.561031341552734
1.0,-3.693288564682007,4.5351643562316895,4.254795551300049
1.0,4.7547831535339355,2.8843302726745605,6.504961013793945
1.0,-3.7514116764068604,4.5317254066467285,4.181891918182373
0.0,14.059367179870605,5.305903434753418,17.64275360107422
1.0,-3.225220203399658,6.090941905975342,2.843391180038452
1.0,0.5999579429626465,3.5702576637268066,7.240422248840332
0.0,14.26302719116211,4.993563175201416,17.698163986206055
0.0,13.911615371704102,3.506416082382202,17.68699836730957
1.0,-0.4509851932525635,2.6411447525024414,8.251290321350098
0.0,13.040600776672363,4.873337745666504,17.655956268310547
0.0,13.662816047668457,2.2330520153045654,18.34833526611328
0.0,14.19886302947998,4.644680023193359,18.219085693359375
1.0,-3.5322957038879395,5.226298809051514,3.4965975284576416
0.0,13.874846458435059,4.544760704040527,17.242319107055664
1.0,-3.306581974029541,4.8887038230896,4.673736095428467
1.0,-3.6011571884155273,5.017483234405518,3.3268284797668457
1.0,4.6781158447265625,3.4779112339019775,6.238846302032471
1.0,5.694511413574219,3.288785219192505,6.327609539031982
0.0,13.59171199798584,2.763895034790039,18.533525466918945
1.0,6.117608070373535,2.7122364044189453,6.011647701263428
0.0,13.764641761779785,2.454155683517456,18.618017196655273
1.0,0.2820175588130951,3.2398247718811035,7.429136753082275
1.0,6.265870094299316,2.757019281387329,6.114699363708496
0.0,13.941431045532227,3.7777042388916016,17.834325790405273
0.0,13.911799430847168,4.463537693023682,19.228313446044922
0.0,13.72553825378418,3.467548131942749,18.312631607055664
0.0,14.031135559082031,4.075137138366699,18.374706268310547
0.0,14.226534843444824,4.080005168914795,17.577228546142578
0.0,13.020304679870605,5.445762634277344,17.685441970825195
1.0,4.411602020263672,3.08236026763916,6.792506217956543
0.0,12.825535774230957,6.793244361877441,18.506816864013672
0.0,13.461553573608398,6.31688928604126,18.245471954345703
1.0,4.966790199279785,3.510587453842163,5.961730003356934
0.0,13.045975685119629,5.037934303283691,17.59634017944336
0.0,13.552011489868164,2.4481232166290283,18.21170997619629
1.0,5.485879421234131,3.3680977821350098,6.170915603637695
0.0,3.2719218730926514,11.405920028686523,3.499291181564331
1.0,3.7840466499328613,2.1711511611938477,5.450204849243164
0.0,13.318343162536621,4.3345513343811035,19.062763214111328
1.0,-0.7678678035736084,2.3937950134277344,8.745076179504395
0.0,12.997122764587402,4.189725875854492,18.094148635864258
0.0,13.552727699279785,3.6382193565368652,18.213472366333008
1.0,1.6815329790115356,3.197960615158081,7.051948070526123
0.0,13.952512741088867,4.35886812210083,18.40238380432129
0.0,13.536147117614746,5.981780529022217,18.577320098876953
1.0,8.230419158935547,1.9260711669921875,6.282654285430908
1.0,0.5263090133666992,3.5317625999450684,7.298852443695068
1.0,-3.1664414405822754,5.083451271057129,4.555000305175781
0.0,14.20041275024414,4.6024489402771,17.535688400268555
1.0,-3.300929069519043,5.597413539886475,3.4072365760803223
1.0,6.863781452178955,2.3855152130126953,6.17422342300415
0.0,13.90694522857666,5.366007328033447,17.669893264770508
0.0,13.325699806213379,4.900857448577881,18.92949867248535
1.0,5.035764217376709,3.638688087463379,6.083895206451416
0.0,3.2401111125946045,11.371078491210938,3.571023941040039
0.0,13.85690975189209,2.2625062465667725,18.472511291503906
0.0,13.684785842895508,5.108783721923828,17.6301212310791
0.0,13.109262466430664,4.656518459320068,18.902177810668945
0.0,3.2833633422851562,12.005366325378418,5.402407169342041
0.0,13.917572021484375,4.776400089263916,17.29619789123535
0.0,13.676399230957031,2.1967673301696777,18.32173728942871
1.0,3.5451900959014893,1.9770216941833496,5.6381378173828125
1.0,6.130971908569336,3.0848991870880127,6.283361911773682
0.0,12.824999809265137,3.5023767948150635,18.04779815673828
1.0,5.979335784912109,2.951584815979004,6.283364772796631
0.0,14.309149742126465,3.6453025341033936,17.740713119506836
1.0,5.264382839202881,3.1872434616088867,5.583664417266846
1.0,7.253844261169434,2.2148020267486572,6.200974464416504
0.0,3.035330057144165,11.310962677001953,3.8390843868255615
0.0,12.766282081604004,3.3700199127197266,18.153030395507812
0.0,3.1816599369049072,11.32779312133789,3.5337893962860107
0.0,13.776643753051758,6.13508415222168,18.235340118408203
0.0,13.066610336303711,6.152515411376953,18.47565269470215
1.0,-3.1743876934051514,6.052347183227539,2.8891239166259766
1.0,-3.1879706382751465,6.024492263793945,2.910733222961426
0.0,14.103487968444824,3.0261707305908203,18.144214630126953
0.0,3.0062997341156006,11.278425216674805,3.8721673488616943
1.0,-3.404912233352661,5.3388471603393555,3.62846302986145
0.0,13.375021934509277,6.201111316680908,17.800771713256836
1.0,-3.3065693378448486,5.677675247192383,3.2568275928497314
0.0,13.365690231323242,4.459758281707764,17.869611740112305
1.0,5.097483158111572,3.4278643131256104,6.029359340667725
0.0,14.058648109436035,5.349266052246094,17.747283935546875
1.0,-0.5954488515853882,2.563032865524292,8.379670143127441
1.0,4.225759983062744,2.929595470428467,6.76195764541626
1.0,-0.6858944892883301,2.441358804702759,8.565967559814453
0.0,13.425277709960938,5.947144985198975,18.077556610107422
1.0,4.577487945556641,3.5391347408294678,6.058132648468018
0.0,14.038900375366211,3.48159122467041,17.90129280090332
0.0,13.577695846557617,2.595693826675415,18.253597259521484
0.0,3.096627950668335,11.568076133728027,4.444429874420166
1.0,0.4365062415599823,3.544264316558838,7.260759353637695
1.0,-0.9808167815208435,2.638770818710327,8.812098503112793
0.0,13.468443870544434,3.048034191131592,18.483022689819336
1.0,5.002615451812744,2.630192279815674,5.998659610748291
0.0,13.650551795959473,5.941300868988037,18.50882911682129
0.0,13.54584789276123,3.4902188777923584,18.10371971130371
0.0,14.498294830322266,1.5615142583847046,18.388442993164062
1.0,4.820603847503662,2.430523157119751,6.077272415161133
0.0,14.056320190429688,3.896454334259033,17.611610412597656
0.0,14.327308654785156,3.4096059799194336,18.123058319091797
1.0,5.700571537017822,2.8001456260681152,6.210233211517334
0.0,13.81083869934082,2.5317494869232178,18.090375900268555
1.0,7.350680828094482,2.1457040309906006,6.189789295196533
0.0,13.78690242767334,2.058330535888672,18.35995864868164
0.0,12.930065155029297,3.535130500793457,18.037521362304688
0.0,14.406059265136719,4.493242263793945,17.588830947875977
0.0,13.26161003112793,3.0319650173187256,18.211732864379883
1.0,-3.6368515491485596,4.568368911743164,4.426250457763672
0.0,12.82253646850586,3.1662163734436035,18.136865615844727
1.0,4.921246528625488,2.424196243286133,6.107344150543213
0.0,13.08726978302002,3.7769243717193604,17.920520782470703
1.0,4.850213527679443,2.641568660736084,6.3012003898620605
1.0,-0.8239138126373291,2.5289485454559326,8.673521041870117
0.0,13.12038803100586,4.693847179412842,18.933269500732422
1.0,-3.4300997257232666,5.339498043060303,3.4853575229644775
1.0,5.490525245666504,3.213993549346924,5.450723648071289
1.0,5.974483489990234,3.0977959632873535,6.334570407867432
0.0,14.089375495910645,3.4546356201171875,18.216943740844727
0.0,13.895857810974121,4.339956760406494,19.239818572998047
0.0,14.059286117553711,1.816169023513794,18.298877716064453
0.0,14.253514289855957,1.690985918045044,18.225046157836914
1.0,4.999942779541016,2.3880252838134766,6.227543354034424
1.0,5.694932460784912,3.3526196479797363,6.325442790985107
0.0,13.53447151184082,4.213929653167725,17.54938316345215
0.0,14.043102264404297,3.414846658706665,18.05152130126953
0.0,14.231629371643066,1.9027950763702393,18.2668514251709
1.0,-0.8014789819717407,2.498465061187744,8.63298511505127
0.0,13.950081825256348,3.9947288036346436,18.987211227416992
1.0,4.753049850463867,2.8083441257476807,6.489502906799316
0.0,14.093414306640625,4.21445894241333,17.661529541015625
1.0,-3.3158950805664062,4.789378643035889,4.719400882720947
1.0,0.549788236618042,3.555518388748169,7.278968811035156
1.0,-0.6290640234947205,2.3204309940338135,8.838708877563477
0.0,14.089154243469238,4.436896324157715,18.35733413696289
0.0,3.2801513671875,12.078903198242188,5.481225967407227
0.0,13.056411743164062,5.115678787231445,17.67507553100586
1.0,5.95753812789917,3.1055307388305664,6.221560001373291
0.0,13.575309753417969,5.581058025360107,18.657062530517578
0.0,14.31661605834961,5.188459396362305,17.76154327392578
0.0,13.894673347473145,3.2802162170410156,17.773727416992188
