0,1,2,3,biosyn_class
90.0,139.0,4.062597078154702,0.0,Polyketide
167.0,337.0,4.06618563185831,0.0,Polyketide
194.0,301.0,4.070580634341332,0.0,Polyketide
101.0,335.0,4.09160375965338,0.0,RiPP
302.0,311.0,4.101454275135017,0.0,NRP - PK
37.0,42.0,4.117539430179492,0.0,Saccharide
118.0,170.0,4.119368081314746,0.0,Other
303.0,321.0,4.119791060201664,0.0,Other
206.0,284.0,4.121703617658121,0.0,Other
148.0,224.0,4.143972006116478,0.0,Polyketide
306.0,314.0,4.145713299174936,0.0,Other
56.0,351.0,4.148251502952001,0.0,Polyketide
91.0,339.0,4.152975401499071,0.0,Polyketide
329.0,341.0,4.167870491020152,0.0,Polyketide
326.0,343.0,4.175614894455647,0.0,Alkaloid
324.0,348.0,4.176089005447842,0.0,Polyketide
340.0,345.0,4.1933102497500645,0.0,NRP
93.0,319.0,4.203898025151103,0.0,NRP
105.0,184.0,4.203926710898845,0.0,NRP
183.0,361.0,4.208813331366586,0.0,Terpene
1.0,2.0,4.2150184195584295,0.0,Terpene
331.0,332.0,4.228770570355125,0.0,RiPP
349.0,350.0,4.2301919475645615,0.0,NRP
325.0,352.0,4.250963493433571,0.0,NRP
62.0,356.0,4.256452986912446,0.0,NRP
112.0,310.0,4.268288249956361,0.0,Polyketide
73.0,285.0,4.279395445109644,0.0,NRP
359.0,369.0,4.2864479936158295,0.0,Other
72.0,323.0,4.289980980858114,0.0,NRP
52.0,134.0,4.2981308889633825,0.0,NRP
164.0,313.0,4.300044652187312,0.0,Polyketide
336.0,346.0,4.310205063195672,0.0,Polyketide
31.0,353.0,4.312018295607611,0.0,NRP
210.0,360.0,4.317546299373368,0.0,Polyketide
159.0,358.0,4.33573032157913,0.0,NRP
328.0,367.0,4.336563452879149,0.0,Polyketide
76.0,166.0,4.347826444577765,0.0,Terpene
230.0,250.0,4.356450043327553,0.0,NRP
3.0,23.0,4.360034811565908,0.0,NRP
253.0,354.0,4.369210213877892,0.0,Other
107.0,370.0,4.373419932706899,0.0,RiPP
147.0,187.0,4.381749078382327,0.0,RiPP
330.0,355.0,4.3871856493218235,0.0,RiPP
266.0,371.0,4.391335219241654,0.0,Polyketide
342.0,373.0,4.397329412038716,0.0,NRP
94.0,388.0,4.4064004733452045,0.0,Alkaloid
114.0,202.0,4.414977017735886,0.0,Polyketide
30.0,177.0,4.417569190401774,0.0,NRP
212.0,374.0,4.419415854584471,0.0,Polyketide
364.0,366.0,4.423639015204664,0.0,NRP
363.0,391.0,4.428011242307388,0.0,Polyketide
315.0,365.0,4.429185056333112,0.0,Other
178.0,347.0,4.434266738712742,0.0,Polyketide
21.0,154.0,4.451039443488855,0.0,RiPP
378.0,390.0,4.463809218450486,0.0,RiPP
289.0,381.0,4.467907810638824,0.0,NRP
48.0,80.0,4.484617414422342,0.0,NRP
115.0,377.0,4.487166322787488,0.0,Alkaloid
397.0,401.0,4.49299313632472,0.0,Polyketide
36.0,385.0,4.4961912509576445,0.0,NRP
372.0,375.0,4.546842080785643,0.0,Polyketide
368.0,403.0,4.553039516640035,0.0,Saccharide
379.0,406.0,4.567776758096655,0.0,Polyketide
400.0,409.0,4.574179400701679,0.0,Polyketide
33.0,318.0,4.577143732054774,0.0,Polyketide
257.0,396.0,4.60172065364698,0.0,RiPP
228.0,384.0,4.606598377652347,0.0,NRP
387.0,394.0,4.624408001822579,0.0,NRP
398.0,399.0,4.62692595183047,0.0,Alkaloid
405.0,410.0,4.653461989530087,0.0,Terpene
117.0,386.0,4.676980179410386,0.0,Alkaloid
49.0,383.0,4.677446529720928,0.0,NRP
334.0,393.0,4.695886411964547,0.0,NRP
26.0,382.0,4.7113780435610595,0.0,Polyketide
333.0,344.0,4.728077702178362,0.0,Polyketide
201.0,362.0,4.7641053165712846,0.0,Polyketide
142.0,418.0,4.790775831407146,0.0,Polyketide
251.0,408.0,4.828063126788228,0.0,Terpene
420.0,421.0,4.860870600705498,0.0,RiPP
244.0,402.0,4.8784493930407535,0.0,NRP
298.0,380.0,4.886578081421409,0.0,NRP
376.0,411.0,4.889283691326962,0.0,NRP
389.0,422.0,4.922509477520483,0.0,Terpene
392.0,419.0,4.924061869912581,0.0,Other
267.0,415.0,4.927319774767505,0.0,Polyketide
269.0,425.0,4.9368532831759255,0.0,Terpene
322.0,417.0,4.986872512249221,0.0,Polyketide
416.0,426.0,4.987410741422023,0.0,NRP
395.0,424.0,5.000422653076763,0.0,NRP
423.0,427.0,5.029091729185335,0.0,NRP
404.0,414.0,5.058152587569986,0.0,Polyketide
27.0,68.0,5.060199935553293,0.0,NRP
428.0,429.0,5.088231659288444,0.0,RiPP
34.0,262.0,5.144430703266785,0.0,Saccharide
407.0,440.0,5.196274199786858,0.0,NRP
32.0,106.0,5.282333435190714,0.0,NRP
188.0,442.0,5.286666624604663,0.0,Saccharide
275.0,431.0,5.308365702033281,0.0,Polyketide
412.0,438.0,5.3354007245241535,0.0,NRP
413.0,437.0,5.383625329638753,0.0,Polyketide
248.0,445.0,5.4917150576064495,0.0,Saccharide
247.0,434.0,5.533565798473442,0.0,NRP
102.0,157.0,5.54057774760031,0.0,Saccharide
430.0,432.0,5.587291818479292,0.0,Polyketide
243.0,447.0,5.617084929115656,0.0,RiPP
436.0,446.0,5.648685188799952,0.0,Polyketide
240.0,450.0,5.756139334142648,0.0,Polyketide
