0,1,2,3,biosyn_class
275.0,308.0,4.194081690598803,0.0,Polyketide
61.0,304.0,4.210888888132283,0.0,Polyketide
1.0,2.0,4.2150184195584295,0.0,RiPP
316.0,325.0,4.2355700684092135,0.0,NRP - PK
49.0,183.0,4.238795530309439,0.0,Saccharide
98.0,303.0,4.255972189545231,0.0,Other
91.0,327.0,4.264702141530933,0.0,Other
293.0,301.0,4.278723317696464,0.0,Other
307.0,340.0,4.284109599018678,0.0,Polyketide
324.0,347.0,4.2935639297378,0.0,Other
52.0,134.0,4.2981308889633825,0.0,Polyketide
107.0,334.0,4.305785998454348,0.0,Polyketide
333.0,338.0,4.311615151600151,0.0,Polyketide
260.0,339.0,4.314695877981535,0.0,Alkaloid
105.0,320.0,4.344235235708929,0.0,Polyketide
76.0,166.0,4.347826444577765,0.0,NRP
94.0,337.0,4.35115775616737,0.0,NRP
328.0,331.0,4.3515374677840075,0.0,NRP
297.0,302.0,4.351978540965693,0.0,Terpene
3.0,23.0,4.360034811565908,0.0,Terpene
93.0,306.0,4.377552975479811,0.0,RiPP
147.0,187.0,4.381749078382327,0.0,NRP
31.0,342.0,4.41011130769229,0.0,NRP
114.0,202.0,4.414977017735886,0.0,NRP
30.0,177.0,4.417569190401774,0.0,Polyketide
230.0,250.0,4.4404401300770475,0.0,NRP
21.0,154.0,4.451039443488855,0.0,Other
341.0,363.0,4.47753505801309,0.0,NRP
210.0,351.0,4.481939128197939,0.0,NRP
72.0,310.0,4.482566091634198,0.0,Polyketide
48.0,80.0,4.484617414422342,0.0,Polyketide
73.0,280.0,4.494625454126615,0.0,NRP
159.0,367.0,4.519687535980585,0.0,Polyketide
164.0,362.0,4.5261691594332785,0.0,NRP
295.0,380.0,4.53429181401856,0.0,Polyketide
294.0,352.0,4.535012190756885,0.0,Terpene
326.0,349.0,4.541064484888475,0.0,NRP
317.0,350.0,4.549465924765436,0.0,NRP
265.0,360.0,4.570265707595915,0.0,Other
283.0,355.0,4.57191031921005,0.0,RiPP
253.0,343.0,4.573156992642557,0.0,RiPP
